valid_time,latitude,longitude,number,expver,avg_cpr,avg_lsprate,avg_tprate
2005-03-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-18,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-23,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-25,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-03-30,25.74,80.18,0,0001,3.0970177e-06,0.0,3.0803276e-06
2005-03-31,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-04,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-05,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-06,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-07,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-11,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-15,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-16,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-18,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-23,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-25,25.74,80.18,0,0001,2.6578368e-07,0.0,2.6817816e-07
2005-04-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-04-30,25.74,80.18,0,0001,6.2495087e-07,0.0,6.225564e-07
2005-05-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-04,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-05,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-06,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-07,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-11,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-15,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-16,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-18,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-23,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-25,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-05-30,25.74,80.18,0,0001,1.0014429e-07,0.0,1.3352576e-07
2005-05-31,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-04,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-05,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-06,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-07,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-11,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-15,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-16,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-18,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-23,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-24,25.74,80.18,0,0001,6.7610104e-05,0.0,6.761489e-05
2005-06-25,25.74,80.18,0,0001,0.00023366073,4.2109277e-06,0.00023793367
2005-06-26,25.74,80.18,0,0001,4.7888946e-09,3.3373357e-07,3.3373357e-07
2005-06-27,25.74,80.18,0,0001,0.00025958894,7.892732e-06,0.00026753894
2005-06-28,25.74,80.18,0,0001,0.00048947614,4.1859157e-06,0.0004936096
2005-06-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-06-30,25.74,80.18,0,0001,3.749676e-07,2.2986694e-07,6.262689e-07
2005-07-01,25.74,80.18,0,0001,2.8214141e-05,0.00080765993,0.0008358408
2005-07-02,25.74,80.18,0,0001,8.937121e-05,0.00017338383,0.0002626311
2005-07-03,25.74,80.18,0,0001,0.00010543167,1.5739162e-05,0.00012123519
2005-07-04,25.74,80.18,0,0001,5.4308868e-05,2.4379056e-05,7.869273e-05
2005-07-05,25.74,80.18,0,0001,0.00011279319,4.7869135e-06,0.00011751815
2005-07-06,25.74,80.18,0,0001,0.0002621722,3.9315637e-05,0.00030150218
2005-07-07,25.74,80.18,0,0001,0.0001002629,3.1861797e-05,0.0001320508
2005-07-08,25.74,80.18,0,0001,2.1077567e-06,1.574238e-06,3.6819947e-06
2005-07-09,25.74,80.18,0,0001,7.829205e-06,2.0645602e-05,2.852251e-05
2005-07-10,25.74,80.18,0,0001,9.687936e-06,4.348951e-06,1.3917677e-05
2005-07-11,25.74,80.18,0,0001,0.0015058464,2.8686132e-05,0.0015345684
2005-07-12,25.74,80.18,0,0001,6.661692e-05,9.068474e-05,0.00015724925
2005-07-13,25.74,80.18,0,0001,3.821423e-06,2.4933019e-05,2.8780662e-05
2005-07-14,25.74,80.18,0,0001,0.00010526966,4.5575318e-05,0.00015088312
2005-07-15,25.74,80.18,0,0001,3.6427824e-05,5.3993557e-05,9.036178e-05
2005-07-16,25.74,80.18,0,0001,2.9465562e-05,2.0971027e-05,5.032697e-05
2005-07-17,25.74,80.18,0,0001,7.869316e-05,0.0002525386,0.0003312698
2005-07-18,25.74,80.18,0,0001,0.0,5.1784673e-06,5.1784673e-06
2005-07-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-07-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-07-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-07-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-07-23,25.74,80.18,0,0001,2.8494629e-05,4.3769323e-05,7.225918e-05
2005-07-24,25.74,80.18,0,0001,9.055791e-05,1.6072925e-05,0.00010645921
2005-07-25,25.74,80.18,0,0001,4.9872197e-06,1.3351655e-06,6.2842155e-06
2005-07-26,25.74,80.18,0,0001,4.0450504e-06,1.0365715e-05,1.4351162e-05
2005-07-27,25.74,80.18,0,0001,7.992531e-07,1.5268131e-07,9.352437e-07
2005-07-28,25.74,80.18,0,0001,8.138206e-07,1.2437044e-07,9.548812e-07
2005-07-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-07-30,25.74,80.18,0,0001,4.4431107e-07,0.0,4.252259e-07
2005-07-31,25.74,80.18,0,0001,0.0001951766,1.2287479e-05,0.000207445
2005-08-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-04,25.74,80.18,0,0001,3.4290657e-05,7.027463e-05,0.00010461293
2005-08-05,25.74,80.18,0,0001,7.929742e-06,4.7852336e-06,1.2655371e-05
2005-08-06,25.74,80.18,0,0001,6.5125336e-05,2.709325e-05,9.2142305e-05
2005-08-07,25.74,80.18,0,0001,1.0071922e-05,0.0,1.0169651e-05
2005-08-08,25.74,80.18,0,0001,4.7888946e-09,0.0,4.7888946e-09
2005-08-09,25.74,80.18,0,0001,4.0519474e-08,0.0,0.0
2005-08-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-11,25.74,80.18,0,0001,2.708238e-05,3.2183189e-06,3.0245894e-05
2005-08-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-15,25.74,80.18,0,0001,1.1182783e-06,1.5254636e-06,2.5936697e-06
2005-08-16,25.74,80.18,0,0001,0.00016368927,6.064563e-05,0.0002243087
2005-08-17,25.74,80.18,0,0001,2.5382746e-05,4.5658717e-06,3.0074938e-05
2005-08-18,25.74,80.18,0,0001,0.00023906608,1.996907e-05,0.00025907787
2005-08-19,25.74,80.18,0,0001,8.820467e-05,8.784901e-05,0.00017617764
2005-08-20,25.74,80.18,0,0001,5.7915633e-05,1.1525292e-05,6.940754e-05
2005-08-21,25.74,80.18,0,0001,9.12079e-05,9.650213e-05,0.00018777918
2005-08-22,25.74,80.18,0,0001,3.7575082e-05,5.1317023e-05,8.8892106e-05
2005-08-23,25.74,80.18,0,0001,4.754204e-05,2.801801e-05,7.568876e-05
2005-08-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-25,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-30,25.74,80.18,0,0001,0.0,0.0,0.0
2005-08-31,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-03,25.74,80.18,0,0001,0.0,1.2299906e-06,1.2299906e-06
2005-09-04,25.74,80.18,0,0001,1.1466525e-05,2.7035945e-05,3.8438127e-05
2005-09-05,25.74,80.18,0,0001,0.0008655742,1.691177e-05,0.00088244793
2005-09-06,25.74,80.18,0,0001,3.171274e-05,2.6705152e-07,3.189876e-05
2005-09-07,25.74,80.18,0,0001,6.653617e-05,2.6602167e-05,9.3100214e-05
2005-09-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-10,25.74,80.18,0,0001,3.3381443e-08,0.0,3.3381443e-08
2005-09-11,25.74,80.18,0,0001,0.0,3.5762787e-07,2.3841858e-07
2005-09-12,25.74,80.18,0,0001,2.3944477e-08,1.6207787e-07,1.9081125e-07
2005-09-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-14,25.74,80.18,0,0001,1.45833155e-05,0.00035229325,0.00036678603
2005-09-15,25.74,80.18,0,0001,7.994058e-05,0.00041278056,0.00049269246
2005-09-16,25.74,80.18,0,0001,0.00018944377,5.3459313e-05,0.00024290549
2005-09-17,25.74,80.18,0,0001,0.00010016223,1.7738221e-06,0.000102110076
2005-09-18,25.74,80.18,0,0001,6.111253e-05,3.9352753e-06,6.50478e-05
2005-09-19,25.74,80.18,0,0001,6.5561835e-05,7.6300685e-06,7.3232426e-05
2005-09-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-22,25.74,80.18,0,0001,0.0,3.0987968e-07,3.9091867e-07
2005-09-23,25.74,80.18,0,0001,2.9856106e-05,4.5782235e-07,3.0309151e-05
2005-09-24,25.74,80.18,0,0001,4.0519473e-07,0.0,4.0519473e-07
2005-09-25,25.74,80.18,0,0001,6.896824e-06,7.400231e-05,8.084667e-05
2005-09-26,25.74,80.18,0,0001,5.5790633e-07,0.0,5.6030075e-07
2005-09-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-09-30,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-04,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-05,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-06,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-07,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-11,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-15,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-16,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-18,25.74,80.18,0,0001,1.2717683e-05,0.0,1.2803511e-05
2005-10-19,25.74,80.18,0,0001,1.1023336e-05,3.8311164e-08,1.1016338e-05
2005-10-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-21,25.74,80.18,0,0001,0.0,4.7888946e-09,4.7888946e-09
2005-10-22,25.74,80.18,0,0001,1.3712672e-05,5.586708e-07,1.4333342e-05
2005-10-23,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-25,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-30,25.74,80.18,0,0001,0.0,0.0,0.0
2005-10-31,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-04,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-05,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-06,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-07,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-11,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-15,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-16,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-18,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-23,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-25,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-11-30,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-01,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-02,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-03,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-04,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-05,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-06,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-07,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-08,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-09,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-10,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-11,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-12,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-13,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-14,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-15,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-16,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-17,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-18,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-19,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-20,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-21,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-22,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-23,25.74,80.18,0,0001,8.81522e-06,0.0,8.703194e-06
2005-12-24,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-25,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-26,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-27,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-28,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-29,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-30,25.74,80.18,0,0001,0.0,0.0,0.0
2005-12-31,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-01,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-02,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-03,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-04,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-05,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-06,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-07,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-08,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-09,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-10,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-11,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-12,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-13,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-14,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-15,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-16,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-17,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-18,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-19,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-20,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-21,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-22,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-23,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-24,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-25,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-26,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-27,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-28,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-29,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-30,25.74,80.18,0,0001,0.0,0.0,0.0
2006-01-31,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-01,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-02,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-03,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-04,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-05,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-06,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-07,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-08,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-09,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-10,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-11,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-12,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-13,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-14,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-15,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-16,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-17,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-18,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-19,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-20,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-21,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-22,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-23,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-24,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-25,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-26,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-27,25.74,80.18,0,0001,0.0,0.0,0.0
2006-02-28,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-01,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-02,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-03,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-04,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-05,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-06,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-07,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-08,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-09,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-10,25.74,80.18,0,0001,6.957553e-05,0.00019213966,0.00026163878
2006-03-11,25.74,80.18,0,0001,2.5362984e-05,1.6115537e-06,2.7072325e-05
2006-03-12,25.74,80.18,0,0001,6.077921e-07,0.0,5.672726e-07
2006-03-13,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-14,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-15,25.74,80.18,0,0001,2.9691154e-07,0.0,2.9691154e-07
2006-03-16,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-17,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-18,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-19,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-20,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-21,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-22,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-23,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-24,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-25,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-26,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-27,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-28,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-29,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-30,25.74,80.18,0,0001,0.0,0.0,0.0
2006-03-31,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-01,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-02,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-03,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-04,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-05,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-06,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-07,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-08,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-09,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-10,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-11,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-12,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-13,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-14,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-15,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-16,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-17,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-18,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-19,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-20,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-21,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-22,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-23,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-24,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-25,25.74,80.18,0,0001,0.0,0.0,0.0
2006-04-26,25.74,80.18,0,0001,0.0,0.0,0.0
